image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000557016.jpg,A person is in a car on the street near some cattle and a man on a bike.
dataset/data/coco/val2014/COCO_val2014_000000051628.jpg,Two people with their feet up with white socks watching TV.
dataset/data/coco/val2014/COCO_val2014_000000425266.jpg,A hotel room with two chairs a couch and a tv.
dataset/data/coco/val2014/COCO_val2014_000000295574.jpg,A man taking pics in a bathroom with a cellphone
dataset/data/coco/val2014/COCO_val2014_000000287554.jpg,The bathroom has white modern fixtures and a brown floor.
dataset/data/coco/val2014/COCO_val2014_000000217039.jpg,A Kenyan Airways airplane sits on the runway.
dataset/data/coco/val2014/COCO_val2014_000000374060.jpg,A plane is parked in the grass near concrete ground.
dataset/data/coco/val2014/COCO_val2014_000000210060.jpg,A woman and her child bike while walking the dog.
dataset/data/coco/val2014/COCO_val2014_000000281676.jpg,A motorcycle rider leans into the turn at a sharp angle.
dataset/data/coco/val2014/COCO_val2014_000000019358.jpg,A desert of bananas and cinnamon in two blue bowls.
dataset/data/coco/val2014/COCO_val2014_000000561088.jpg,A person taking of photo of herself while looking in the mirror. 
dataset/data/coco/val2014/COCO_val2014_000000243386.jpg,A shower equipped for a physically challenged person with a shower chair
dataset/data/coco/val2014/COCO_val2014_000000258985.jpg,A white toilet sits on the front lawn.
dataset/data/coco/val2014/COCO_val2014_000000520941.jpg,A group of people shopping inside a foreign market
dataset/data/coco/val2014/COCO_val2014_000000441473.jpg,"A bathroom with a toilet, mirror and light. "
dataset/data/coco/val2014/COCO_val2014_000000384007.jpg,A dog out in a field with a herd of sheep.
dataset/data/coco/val2014/COCO_val2014_000000265313.jpg,Two cat lying on a floor playing with each other
dataset/data/coco/val2014/COCO_val2014_000000142340.jpg,A white toilet is on display with a blue seat.
dataset/data/coco/val2014/COCO_val2014_000000093791.jpg,Several people on bicycles and pedestrians are traveling near some trees and buildings including a church.
dataset/data/coco/val2014/COCO_val2014_000000197792.jpg,A black and white photo of a teddy bear holding a cross.
dataset/data/coco/val2014/COCO_val2014_000000137330.jpg,Coxswain motivating the crew during a sculling race
dataset/data/coco/val2014/COCO_val2014_000000124210.jpg,A cooler and tackle box sitting behind a bench.
dataset/data/coco/val2014/COCO_val2014_000000538319.jpg,Group of people helping a small child ski on a snow trail. 
dataset/data/coco/val2014/COCO_val2014_000000112915.jpg,A room that is painted silver including on the floor.
dataset/data/coco/val2014/COCO_val2014_000000514116.jpg,A toilet as is typical in Asian countries. 
dataset/data/coco/val2014/COCO_val2014_000000469492.jpg,A single engine plane in the sky on a sunny day.
dataset/data/coco/val2014/COCO_val2014_000000565391.jpg,Cat sleeping on the hood of a convertible jeep
dataset/data/coco/val2014/COCO_val2014_000000577212.jpg,"A kitchen area is being built that contains a deep sink, a dishwasher, and cabinets. "
dataset/data/coco/val2014/COCO_val2014_000000082363.jpg,A very small white bathroom with some sort of electronic apparatus beside the commode. 
dataset/data/coco/val2014/COCO_val2014_000000374060.jpg,And older airplane with a pilot inside of it.
dataset/data/coco/val2014/COCO_val2014_000000135671.jpg,A line of police motorcycles driving down the road.
dataset/data/coco/val2014/COCO_val2014_000000071711.jpg,A large airplane museum with old war planes.
dataset/data/coco/val2014/COCO_val2014_000000019358.jpg,A blue bowl holding mashed bananas and oatmeal with a bottle of sugar and cinnamon sitting beside it.
dataset/data/coco/val2014/COCO_val2014_000000416668.jpg,A black cat is huddled in the bathroom sink for a perfect fit.
dataset/data/coco/val2014/COCO_val2014_000000501385.jpg,Giraffes entering and exiting a building and grazing in a fenced area
dataset/data/coco/val2014/COCO_val2014_000000258985.jpg,A white toilet sitting on a sidewalk outside.
dataset/data/coco/val2014/COCO_val2014_000000374060.jpg,Old WWII propeller airplane sitting on an airport runway. 
dataset/data/coco/val2014/COCO_val2014_000000489091.jpg,A white bathroom that has been newly cleaned
dataset/data/coco/val2014/COCO_val2014_000000431113.jpg,A man riding on the back of another mans bike in the street
dataset/data/coco/val2014/COCO_val2014_000000461017.jpg,An airport with an airplane in the air. 
dataset/data/coco/val2014/COCO_val2014_000000253441.jpg,A clean bathroom with nothing but a bar of soap on the counter top
dataset/data/coco/val2014/COCO_val2014_000000145448.jpg,A cat is lying on a tarp that covers a vehicle.
dataset/data/coco/val2014/COCO_val2014_000000019358.jpg,A bowl of oatmeal is ready to eat with some cinnamon and sugar.
dataset/data/coco/val2014/COCO_val2014_000000514116.jpg,Interior of a public toilet stall in a country that squats to defecate
dataset/data/coco/val2014/COCO_val2014_000000017235.jpg,A light brown bathroom with a white toilet and sink.
dataset/data/coco/val2014/COCO_val2014_000000079446.jpg,A bathroom with a large mirror and ceramic tile.
dataset/data/coco/val2014/COCO_val2014_000000488349.jpg,An angled view from the kitchen of an unfurnished home.
dataset/data/coco/val2014/COCO_val2014_000000345930.jpg,"A view of a cloudy sky beyond a street lamp.
"
dataset/data/coco/val2014/COCO_val2014_000000068852.jpg,A surfboard on top of a beaten car near the ocean
dataset/data/coco/val2014/COCO_val2014_000000514116.jpg,Dirty toilet sitting in the middle of a room.
dataset/data/coco/val2014/COCO_val2014_000000152771.jpg,A bike in the middle of an empty parking lot next to trees
dataset/data/coco/val2014/COCO_val2014_000000185276.jpg,Two old toilets and a sink sit in a room.
dataset/data/coco/val2014/COCO_val2014_000000208871.jpg,A man carrying a plate with food on it.
dataset/data/coco/val2014/COCO_val2014_000000437392.jpg,A toilet that is decorated like a pink stuffed animal
dataset/data/coco/val2014/COCO_val2014_000000295574.jpg,Man using a camera in a room with toilet and sink.
dataset/data/coco/val2014/COCO_val2014_000000044361.jpg,A modern bathroom with stand alone tub and modern fixtures
dataset/data/coco/val2014/COCO_val2014_000000469492.jpg,An aircraft is flying overhead in a blue sky.
dataset/data/coco/val2014/COCO_val2014_000000570001.jpg,A large passenger plane on a runway prepares to taxi
dataset/data/coco/val2014/COCO_val2014_000000213429.jpg,A small bathroom with a stainless steel sink
dataset/data/coco/val2014/COCO_val2014_000000075001.jpg,There's three people riding a cycle on the side of a road.
dataset/data/coco/val2014/COCO_val2014_000000514116.jpg,There's a toilet in a bathroom with a mirror behind it.
dataset/data/coco/val2014/COCO_val2014_000000285007.jpg,A tiled backsplash surrounds light grained cabinetry for a well rounded look.
dataset/data/coco/val2014/COCO_val2014_000000437392.jpg,A pink monster made out of a toilet seat with googley eyes.
dataset/data/coco/val2014/COCO_val2014_000000349101.jpg,A car accident between a car and a bus
dataset/data/coco/val2014/COCO_val2014_000000422416.jpg,A ladder sitting against a bathroom wall next to a toilet.
dataset/data/coco/val2014/COCO_val2014_000000003035.jpg,A jetliner parked on an airport tarmac next to a passenger loading terminal.
dataset/data/coco/val2014/COCO_val2014_000000084980.jpg,A herder dog rounds up sheep as a crowd watches. 
dataset/data/coco/val2014/COCO_val2014_000000096946.jpg,A woman is crossing the street with a bouquet of flowers.
dataset/data/coco/val2014/COCO_val2014_000000258680.jpg,A man in a suit with a hat holding an umbrella at Mardi Gras
dataset/data/coco/val2014/COCO_val2014_000000349101.jpg,A car crashed into a passenger train next to a building.
dataset/data/coco/val2014/COCO_val2014_000000237060.jpg,A huge airplane looks small against a wide open concrete area.
dataset/data/coco/val2014/COCO_val2014_000000327433.jpg,A giraffe and some zebras in the plains
dataset/data/coco/val2014/COCO_val2014_000000577912.jpg,A bathroom that has a sink in a window sill.
dataset/data/coco/val2014/COCO_val2014_000000559303.jpg,A man is lounging on a motorcycle while parked alongside the road.
dataset/data/coco/val2014/COCO_val2014_000000068852.jpg,A car parked in a parking lot with a surfboard on top of it.
dataset/data/coco/val2014/COCO_val2014_000000426840.jpg,Two airplanes on the landing strip of an airport.
dataset/data/coco/val2014/COCO_val2014_000000380247.jpg,A kitchen with a soda machine and black and white tiles.
dataset/data/coco/val2014/COCO_val2014_000000124210.jpg,A green park bench with luggage sitting next to it.
dataset/data/coco/val2014/COCO_val2014_000000444382.jpg,A wooden kitchen table and bench on wooden floor.
dataset/data/coco/val2014/COCO_val2014_000000384111.jpg,A blue race car bed sitting next to a fake fuel pump.
dataset/data/coco/val2014/COCO_val2014_000000482974.jpg,A desktop computer in a kitchen with a lamp next to it.
dataset/data/coco/val2014/COCO_val2014_000000019028.jpg,Small kitchen with white cabinets and white appliances with a city view. 
dataset/data/coco/val2014/COCO_val2014_000000230190.jpg,A computer keyboard next to a mouse and remote control sitting on top of a table.
dataset/data/coco/val2014/COCO_val2014_000000384007.jpg,A dog standing on a green field in front of a herd of grazing sheep.
dataset/data/coco/val2014/COCO_val2014_000000003035.jpg,An airplane is parked in the middle of a sandy runway.
dataset/data/coco/val2014/COCO_val2014_000000497375.jpg,Bowl of food being prepared inside a commercial restaurant kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000197792.jpg,A stuffed teddy bear holding a crucifix in its paws.
dataset/data/coco/val2014/COCO_val2014_000000185276.jpg,"Old, dilapidated bathroom fixtures, two toilets and a sink, sit in an old building."
dataset/data/coco/val2014/COCO_val2014_000000035768.jpg,This office area is organized with many notes and materials.
dataset/data/coco/val2014/COCO_val2014_000000155154.jpg,A bathroom with significant modifications made to it.
dataset/data/coco/val2014/COCO_val2014_000000237060.jpg,A commercial airplane being pulled across the runway by a truck.
dataset/data/coco/val2014/COCO_val2014_000000349101.jpg,A transit train and a black car have collided in the street.
dataset/data/coco/val2014/COCO_val2014_000000380247.jpg,A kitchen with vending machines and a black and white checkered floor.
dataset/data/coco/val2014/COCO_val2014_000000062025.jpg,A small bathroom where the vanity is over the sink and toilet.
dataset/data/coco/val2014/COCO_val2014_000000557016.jpg,A car driving up the road and in front of it is several cows in the road.
dataset/data/coco/val2014/COCO_val2014_000000571804.jpg,Ten porcelain pieces with floral patterns painted on them.
dataset/data/coco/val2014/COCO_val2014_000000570001.jpg,"An airplane sits on a busy run way
"
dataset/data/coco/val2014/COCO_val2014_000000213429.jpg,A small yellow bathroom with two multitcolored towels.
dataset/data/coco/val2014/COCO_val2014_000000570001.jpg,A large jetliner landing on a runway at an airport.
dataset/data/coco/val2014/COCO_val2014_000000213429.jpg,A bathroom with a metal sink and an odd shaped toilet.
dataset/data/coco/val2014/COCO_val2014_000000078404.jpg,Three women sitting on a park bench next to each other.
dataset/data/coco/val2014/COCO_val2014_000000265313.jpg,Two cats laying down playing with each other.
dataset/data/coco/val2014/COCO_val2014_000000577212.jpg,A kitchen sink with two faucets in a large kitchen.
dataset/data/coco/val2014/COCO_val2014_000000082363.jpg,A bathroom with a sink between a toilet and a bathtub.
dataset/data/coco/val2014/COCO_val2014_000000238147.jpg,Several pizza delivery bicycles sit next to a truck.
dataset/data/coco/val2014/COCO_val2014_000000168775.jpg,View from above of a woman cooking and reading at the same time.
dataset/data/coco/val2014/COCO_val2014_000000514116.jpg,Bathroom with an in the floor toilet bowl.
dataset/data/coco/val2014/COCO_val2014_000000258266.jpg,A bowl of food sitting on top of a white kitchen counter.
dataset/data/coco/val2014/COCO_val2014_000000501385.jpg,Three giraffe in their cage at a zoo standing next to each other.
dataset/data/coco/val2014/COCO_val2014_000000155154.jpg,A small bathroom on an airplane with handles on either side.
dataset/data/coco/val2014/COCO_val2014_000000377867.jpg,A memorial bicycle with a floral arrangement on the handle bars.
dataset/data/coco/val2014/COCO_val2014_000000580543.jpg,A small bathroom with just a toilet and pictures on the wall.
dataset/data/coco/val2014/COCO_val2014_000000531061.jpg,A man and a girl riding a motorbike on the road
dataset/data/coco/val2014/COCO_val2014_000000380247.jpg,a kitchen with a checkerboard floor and vending machines on the side
dataset/data/coco/val2014/COCO_val2014_000000511622.jpg,A person with a scarf cooking with a wok
dataset/data/coco/val2014/COCO_val2014_000000187680.jpg,A large propeller airplane flying through the sky.
dataset/data/coco/val2014/COCO_val2014_000000308631.jpg,People stand around an antique motorcycle in a grassy area.
dataset/data/coco/val2014/COCO_val2014_000000258680.jpg,A Mardi Gras reveler keeping dry from a sudden shower. 
dataset/data/coco/val2014/COCO_val2014_000000078404.jpg,A group of women sitting on a full bench.
dataset/data/coco/val2014/COCO_val2014_000000422416.jpg,A small bathroom has a ladder on the wall
dataset/data/coco/val2014/COCO_val2014_000000230190.jpg,"There is a keyboard, mouse, and remote, on a conference table"
dataset/data/coco/val2014/COCO_val2014_000000554749.jpg,A bathroom with a double sink and large bathtub.
dataset/data/coco/val2014/COCO_val2014_000000520941.jpg,The motorbikes are parked outside the Suzuki shop.
dataset/data/coco/val2014/COCO_val2014_000000084980.jpg,A dog is watching some shaved sheep on grass.
dataset/data/coco/val2014/COCO_val2014_000000570001.jpg,A Delta airplane at the airport on the runway.
dataset/data/coco/val2014/COCO_val2014_000000213429.jpg,A bathroom with a push button on top of the toilet to flush.
dataset/data/coco/val2014/COCO_val2014_000000369190.jpg,A row of bicycles parked on the sidewalk.
dataset/data/coco/val2014/COCO_val2014_000000112915.jpg,A house has some strange silver stuff on the floor.
dataset/data/coco/val2014/COCO_val2014_000000019028.jpg,an apartment kitchen with a sliding glass door looking out towards other buildings
dataset/data/coco/val2014/COCO_val2014_000000427639.jpg,a spotted dog sitting underneath the kitchen counter
dataset/data/coco/val2014/COCO_val2014_000000444382.jpg,A house scene with focus on the dining room and kitchen.
dataset/data/coco/val2014/COCO_val2014_000000484531.jpg,A motorcycle and a man are matching in red.
dataset/data/coco/val2014/COCO_val2014_000000204805.jpg,A boat full of people is on a trailer with wheels.
dataset/data/coco/val2014/COCO_val2014_000000384111.jpg,A childs room has a blue car bed.
dataset/data/coco/val2014/COCO_val2014_000000185276.jpg,A rustic restroom has two toilets and a sink.
dataset/data/coco/val2014/COCO_val2014_000000482707.jpg,Two nice motorcycles are parked in the grass
dataset/data/coco/val2014/COCO_val2014_000000185276.jpg,A small bathroom has two dirty toilets and a sink
dataset/data/coco/val2014/COCO_val2014_000000489091.jpg,A bathroom sink next to a white toilet under a large mirror.
dataset/data/coco/val2014/COCO_val2014_000000444382.jpg,A house that has tables and counters with only one leg.
dataset/data/coco/val2014/COCO_val2014_000000374060.jpg,A plane sitting on a field next to a runway.
dataset/data/coco/val2014/COCO_val2014_000000416668.jpg,A large black cat sits inside of an empty bathtub.
dataset/data/coco/val2014/COCO_val2014_000000426840.jpg,A Polynesian and a British airplane are on the runway.
dataset/data/coco/val2014/COCO_val2014_000000265574.jpg,A white bathroom with a wood floor and a red toweling hanging from a rail.
dataset/data/coco/val2014/COCO_val2014_000000425266.jpg,Nice looking front room with brown furniture to decorate it with.
dataset/data/coco/val2014/COCO_val2014_000000412894.jpg,People are walking across the street at an intersection.
dataset/data/coco/val2014/COCO_val2014_000000062025.jpg,A bathroom contains a toilet and sink below a vanity.
dataset/data/coco/val2014/COCO_val2014_000000170630.jpg,A woman standing in a kitchen in front of a washing machine.
dataset/data/coco/val2014/COCO_val2014_000000399879.jpg,A woman in a red robe is sitting at a dining table.
dataset/data/coco/val2014/COCO_val2014_000000427639.jpg,A dog sits underneath the counter in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000489091.jpg,A vanity and toilet are in a bathroom under a mirror.
dataset/data/coco/val2014/COCO_val2014_000000243386.jpg,A stool is inside of a walk in shower.
dataset/data/coco/val2014/COCO_val2014_000000168775.jpg,A young lady is reading a book while cooking as a toy horse sits on a table.
dataset/data/coco/val2014/COCO_val2014_000000019028.jpg,A kitchen with a full size window in the corner.
dataset/data/coco/val2014/COCO_val2014_000000077102.jpg,a bunch of potted plants all gathered by a sunny window
dataset/data/coco/val2014/COCO_val2014_000000077102.jpg,This  kitchen is  a colorfully decorated with live plants in the sunny window
dataset/data/coco/val2014/COCO_val2014_000000423971.jpg,A toilet with an illuminated seat in a restroom.
dataset/data/coco/val2014/COCO_val2014_000000096946.jpg,A black and white picture of a lady with flowers crossing the street.
dataset/data/coco/val2014/COCO_val2014_000000423971.jpg,a bathroom with a fancy toilet in it
dataset/data/coco/val2014/COCO_val2014_000000577212.jpg,Large stainless steel cabinet sink in a large room with a beige tile floor.
dataset/data/coco/val2014/COCO_val2014_000000082363.jpg,"Picture of a bathroom with raised seat toilet, sink, shower and dirty white towels."
dataset/data/coco/val2014/COCO_val2014_000000187680.jpg,A plane with dual propellers flying towards the camera.
dataset/data/coco/val2014/COCO_val2014_000000499802.jpg,A parade with police officers riding police motorcycles
dataset/data/coco/val2014/COCO_val2014_000000304560.jpg,A black ct with green eyes sitting in the sun.
dataset/data/coco/val2014/COCO_val2014_000000488349.jpg,A view of a small kitchen area and an entry area beyond that.
dataset/data/coco/val2014/COCO_val2014_000000345930.jpg,A look up a street post with a stoplight and sign low with a light on top.
dataset/data/coco/val2014/COCO_val2014_000000117869.jpg,A giraffes peaking over a rock with trees in the background.
dataset/data/coco/val2014/COCO_val2014_000000432397.jpg,A black and white photograph of a plane with many admirers.
dataset/data/coco/val2014/COCO_val2014_000000427639.jpg,A black and white dog is in an empty cabinet.
dataset/data/coco/val2014/COCO_val2014_000000561088.jpg,"A woman with short, brown hair is looking into a circular mirror with a camera in her hand."
dataset/data/coco/val2014/COCO_val2014_000000561088.jpg,"A woman with short, brown hair is looking into a circular mirror and holding a camera up to her cheek."
dataset/data/coco/val2014/COCO_val2014_000000292278.jpg,A bathroom with a sink under a huge vanity mirror.
dataset/data/coco/val2014/COCO_val2014_000000230190.jpg,A very clean shiny desk near a window
dataset/data/coco/val2014/COCO_val2014_000000464534.jpg,a view of a bathroom area with a white long flusher and window behind it 
dataset/data/coco/val2014/COCO_val2014_000000230190.jpg,"A black and white image of a glossy table with a keyboard, mouse, and remote on it. "
dataset/data/coco/val2014/COCO_val2014_000000349101.jpg,A car that appears to have hit a trolley
dataset/data/coco/val2014/COCO_val2014_000000187680.jpg,A propeller airplane flying in the daytime sky.
dataset/data/coco/val2014/COCO_val2014_000000553436.jpg,Two men and a dog in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000431113.jpg,A man standing on th eback of someones bicycle
dataset/data/coco/val2014/COCO_val2014_000000327433.jpg,"A nature reserve where giraffes, zebra, and other animals roam freely."
dataset/data/coco/val2014/COCO_val2014_000000321432.jpg,A child is pulling a suitcase at an airport.
dataset/data/coco/val2014/COCO_val2014_000000153445.jpg,"A living room with two sofas, a coffee table, throw pillows, a large entertainment center, and a flatscreen tv."
dataset/data/coco/val2014/COCO_val2014_000000295574.jpg,The reflection of a person taking a picture in the bathroom
dataset/data/coco/val2014/COCO_val2014_000000152771.jpg,An empty parking lot features green trees and a single white bicycle.
dataset/data/coco/val2014/COCO_val2014_000000124210.jpg,A board walk with a plastic bench and an amount of fishing gear.
dataset/data/coco/val2014/COCO_val2014_000000386766.jpg,A marble tiled bathroom with double sinks and wooden cabinets
dataset/data/coco/val2014/COCO_val2014_000000170630.jpg,A woman in the kitchen while holding dishes.
dataset/data/coco/val2014/COCO_val2014_000000431113.jpg,A man riding a bicycle with a man standing on back of it.
dataset/data/coco/val2014/COCO_val2014_000000571804.jpg,"A collection of sinks, and basins are on display."
dataset/data/coco/val2014/COCO_val2014_000000265313.jpg,Two cats lay next to each other and appear to be unhappy.
dataset/data/coco/val2014/COCO_val2014_000000577377.jpg,A kitchen with brown / red painted cabinets
dataset/data/coco/val2014/COCO_val2014_000000196521.jpg,A bathroom has a self standing sink on the wall.
dataset/data/coco/val2014/COCO_val2014_000000479008.jpg,A group of passengers sitting on an airplane in flight
dataset/data/coco/val2014/COCO_val2014_000000520941.jpg,Motorcycles are parked out side of a motorcycle shop.
dataset/data/coco/val2014/COCO_val2014_000000532686.jpg,A white bathroom with a walk in shower and a toilet.
dataset/data/coco/val2014/COCO_val2014_000000406201.jpg,A toilet with the lid up that has a meter or sensor across the seat
dataset/data/coco/val2014/COCO_val2014_000000479008.jpg,"Looking down the aisle of a plane, where people are seated."
dataset/data/coco/val2014/COCO_val2014_000000361386.jpg,A motorcycle is in a parking lot with a helmet on top.
dataset/data/coco/val2014/COCO_val2014_000000358103.jpg,"A pristine white bath room with a pedestal sink, black and white tile and a window at the far end"
dataset/data/coco/val2014/COCO_val2014_000000577377.jpg,A kitchen with lots of appliances painted mostly brown.
dataset/data/coco/val2014/COCO_val2014_000000499802.jpg,A police escort going down the street with people watching. 
dataset/data/coco/val2014/COCO_val2014_000000032124.jpg,A pretty young lady sitting on a sidewalk next to an older man.
dataset/data/coco/val2014/COCO_val2014_000000478120.jpg,An ANA airplane as it is taking off.
dataset/data/coco/val2014/COCO_val2014_000000019028.jpg,A kitchen painted white with an automatic dishwasher and a large window.
dataset/data/coco/val2014/COCO_val2014_000000071711.jpg,A group of old planes on display in a museum
dataset/data/coco/val2014/COCO_val2014_000000377867.jpg,A cat sitting next to a white bicycle on a green lawn.
dataset/data/coco/val2014/COCO_val2014_000000071711.jpg,An indoor museum exhibit features several old planes. 
dataset/data/coco/val2014/COCO_val2014_000000197792.jpg,A teddy bear is siting holding a cross.
dataset/data/coco/val2014/COCO_val2014_000000464534.jpg,"Through a peephole there is a window, a toilet and a trash can."
dataset/data/coco/val2014/COCO_val2014_000000096946.jpg,Black and white photograph of a person holding a large sheath of flowers
dataset/data/coco/val2014/COCO_val2014_000000283833.jpg,An adorable small dog wearing sunglasses while sitting in a back seat.
dataset/data/coco/val2014/COCO_val2014_000000571804.jpg,"fine china stays on display, not to be touched "
dataset/data/coco/val2014/COCO_val2014_000000172285.jpg,Two tall giraffe standing next to a green leaf filled tree
dataset/data/coco/val2014/COCO_val2014_000000217039.jpg,"Kenya Airways airplane wing, engine and cabin on the tarmac"
dataset/data/coco/val2014/COCO_val2014_000000062025.jpg,A bathroom has an mirror with an overhead light.
dataset/data/coco/val2014/COCO_val2014_000000406201.jpg,A toilet seat with lots of options on the seat.
dataset/data/coco/val2014/COCO_val2014_000000520941.jpg,A suzuki shop with lots of motorcycles parked in front  of it.
dataset/data/coco/val2014/COCO_val2014_000000386766.jpg,A bathroom has gold wall and brown counters.
dataset/data/coco/val2014/COCO_val2014_000000501385.jpg,Three giraffes in a barren fenced in area.
dataset/data/coco/val2014/COCO_val2014_000000221708.jpg,Lights shine on a wooden dining room table.
dataset/data/coco/val2014/COCO_val2014_000000118097.jpg,A man thinks as he stands in front of a sign.
dataset/data/coco/val2014/COCO_val2014_000000412184.jpg,An airplane parked in front of a small airport.
dataset/data/coco/val2014/COCO_val2014_000000265574.jpg,A bathroom that is very clean and organized.
dataset/data/coco/val2014/COCO_val2014_000000168775.jpg,A lady in a kitchen reading a book and holding a cooking spoon.
dataset/data/coco/val2014/COCO_val2014_000000051628.jpg,People feet resting on a table as they watch tv
dataset/data/coco/val2014/COCO_val2014_000000240565.jpg,Three white urinals hanging on a wall in the bathroom.
dataset/data/coco/val2014/COCO_val2014_000000437392.jpg,A pink think with a mop for hair and bulging eyeballs
dataset/data/coco/val2014/COCO_val2014_000000553436.jpg,Two men standing in a kitchen with a dog in between them.
dataset/data/coco/val2014/COCO_val2014_000000062025.jpg,"A bathroom with a sink, toilet and tub in front of a large mirror."
dataset/data/coco/val2014/COCO_val2014_000000155154.jpg,"Some sort of bathroom facility, possibly in an airplane."
dataset/data/coco/val2014/COCO_val2014_000000482974.jpg,A modern computer desk with computer and accessories.
dataset/data/coco/val2014/COCO_val2014_000000293218.jpg,An airplane flies low to the ground near a mountain range.
dataset/data/coco/val2014/COCO_val2014_000000230190.jpg,A desk that has some items on it.
dataset/data/coco/val2014/COCO_val2014_000000570001.jpg,An airplane that is on a runway at an airport.
dataset/data/coco/val2014/COCO_val2014_000000213429.jpg,A bathroom that is clean and has the light on.
dataset/data/coco/val2014/COCO_val2014_000000035768.jpg,An office with lots of things on the wall
dataset/data/coco/val2014/COCO_val2014_000000035768.jpg,A computer desk with a flat screen monitor and lots of stuff.
dataset/data/coco/val2014/COCO_val2014_000000258266.jpg,a large number of white cabinets in a kitchen
dataset/data/coco/val2014/COCO_val2014_000000187680.jpg,An airplane travels through the air on a cloudy day.
dataset/data/coco/val2014/COCO_val2014_000000169111.jpg,MIXTURE OF FRUITS KEPT IN A BIG BOWL.
dataset/data/coco/val2014/COCO_val2014_000000011721.jpg,A golden stoned elevator has a clock above it. 
dataset/data/coco/val2014/COCO_val2014_000000308631.jpg,An old with motorcycle with people standing beside it.
dataset/data/coco/val2014/COCO_val2014_000000501385.jpg,there giraffes in a penned area standing outside
dataset/data/coco/val2014/COCO_val2014_000000437392.jpg,"A pink, handmade puppet sits on the floor."
dataset/data/coco/val2014/COCO_val2014_000000416668.jpg,a black cat sitting in a sink in a bathroom
dataset/data/coco/val2014/COCO_val2014_000000426840.jpg,Two airplanes sitting near a runway at an airport 
dataset/data/coco/val2014/COCO_val2014_000000197792.jpg,A small stuffed bear holding a crucifix with Christ.
dataset/data/coco/val2014/COCO_val2014_000000293218.jpg,A large plane is taking off from a runway.
dataset/data/coco/val2014/COCO_val2014_000000482707.jpg,Two motorcycles leaning on their kickstands on a lawn
dataset/data/coco/val2014/COCO_val2014_000000478120.jpg,An airplane takes off from a runway of a city airport.
dataset/data/coco/val2014/COCO_val2014_000000011721.jpg,A clock sits high on a wall while below it on the wall features mosaic tiles.
dataset/data/coco/val2014/COCO_val2014_000000044361.jpg,A large bathroom with a large bathtub in front of curtained windows.
dataset/data/coco/val2014/COCO_val2014_000000068852.jpg,An old blue car with a surfboard on top
dataset/data/coco/val2014/COCO_val2014_000000437392.jpg,A pink puppet toy with googly eyes on a hanger.
dataset/data/coco/val2014/COCO_val2014_000000427639.jpg,A large dog sitting underneath a kitchen counter
dataset/data/coco/val2014/COCO_val2014_000000197792.jpg,A teddy bear that is holding a cross.
dataset/data/coco/val2014/COCO_val2014_000000217039.jpg,A  side view of a large commercial airplane on the runway
dataset/data/coco/val2014/COCO_val2014_000000545162.jpg,A small bathroom with grey tile and a vivid red blacksplash in the shower
dataset/data/coco/val2014/COCO_val2014_000000011721.jpg,A clock on the wall of a brick building
dataset/data/coco/val2014/COCO_val2014_000000013296.jpg,A clown riding a bike down the street
dataset/data/coco/val2014/COCO_val2014_000000577212.jpg,A kitchen island in the middle of a kitchen being remodeled
dataset/data/coco/val2014/COCO_val2014_000000082363.jpg,A toilet bowl with buttons next to a shower
dataset/data/coco/val2014/COCO_val2014_000000196521.jpg,A bathroom that has a light on inside.
dataset/data/coco/val2014/COCO_val2014_000000464534.jpg,"A peak into a long bathroom with a toilet, but no shower."
dataset/data/coco/val2014/COCO_val2014_000000416668.jpg,"The black cat is alert, lying in front of the bathroom sink."
dataset/data/coco/val2014/COCO_val2014_000000208871.jpg,A man holding a plate of food while standing in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000304560.jpg,A cat that is staring at the camera.
dataset/data/coco/val2014/COCO_val2014_000000349101.jpg,A white train colliding with a black car.
dataset/data/coco/val2014/COCO_val2014_000000035768.jpg,A computer desk with a desktop computer and office supplies.
dataset/data/coco/val2014/COCO_val2014_000000152771.jpg,A bicycle parked in an empty parking lot by itself
dataset/data/coco/val2014/COCO_val2014_000000580543.jpg,A small bathroom with a tiled back wall 
dataset/data/coco/val2014/COCO_val2014_000000464534.jpg,A small narrow bathroom with white and black flooring
dataset/data/coco/val2014/COCO_val2014_000000386766.jpg,A bathroom with a small TV screen next to the bathtub.
dataset/data/coco/val2014/COCO_val2014_000000241867.jpg,A orange and cream colored bus parked outside a small market.
dataset/data/coco/val2014/COCO_val2014_000000520941.jpg,Motorcycles are parked in a dirt parking lot in front of a motorcycle shop where people are walking around.
dataset/data/coco/val2014/COCO_val2014_000000358103.jpg,"A small, white bathroom has a bamboo plant, a single sink and a shower with a shower curtain."
dataset/data/coco/val2014/COCO_val2014_000000490847.jpg,A man riding a bike on a dirt path through a forest.
dataset/data/coco/val2014/COCO_val2014_000000553436.jpg,Two men are standing in a kitchen and a medium sized dog is looking up at one of them.
dataset/data/coco/val2014/COCO_val2014_000000088682.jpg,A group of people set on the ground talking in a park.
